"label" "u-r" "F378-r" "F395-r" "F410-r" "F430-r" "g-r" "F515-r" "r-F660" "r-i" "r-F861" "r-z"
"t04750_g+1.5_p00p04_sed.fits.sed" 2 3.22597858821718 2.88864820563173 3.08166668278903 1.84524822532801 1.55388309915206 0.86362959065054 0.58613225380639 -0.111627539035339 -0.273214234778543 -0.329793488398103 -0.381456037199548
"t04750_g+1.5_p02p00_sed.fits.sed" 2 3.41154132787578 3.2060919922424 3.05750743610591 2.03860063512854 1.67910299433662 0.893348618346273 0.601827094442662 -0.103012945110613 -0.242185262228929 -0.313479972303682 -0.351344043905847
"t04750_g+1.5_p02p04_sed.fits.sed" 2 3.41128350279909 3.08917281225229 3.25432733630007 1.97207397373347 1.62660582134684 0.906713840098575 0.622369157371537 -0.119080853901018 -0.279589095363924 -0.331545402129841 -0.38657567647288
"t04750_g+2.0_m01p04_sed.fits.sed" 2 3.00466333547152 2.6853277755888 2.78050354938937 1.70910781985975 1.47599209051149 0.827109600092911 0.574640628178074 -0.10825733798761 -0.272948374381734 -0.340094444644372 -0.385365886605435
"t04750_g+2.0_m03p04_sed.fits.sed" 2 2.85698588764276 2.52178180108985 2.63245748307028 1.61525920858482 1.42381131794001 0.795936040947176 0.547085056306933 -0.103704804743629 -0.270394358084118 -0.341090363707387 -0.384418887789117
"t04750_g+2.0_m05p00_sed.fits.sed" 2 2.81598213397102 2.52245244476946 2.3814413748328 1.60517392786716 1.47276363849542 0.779116698449364 0.511226989568094 -0.0956426237463219 -0.258374528409881 -0.34267147202695 -0.374433320635042
"t04750_g+2.0_m05p04_sed.fits.sed" 2 2.72743988071233 2.37263299346317 2.4937073839742 1.53311157212131 1.37818578348817 0.768825557984016 0.522557351743984 -0.100242670239787 -0.269293971371994 -0.343553900556415 -0.38521942394631
"t04750_g+2.0_m08p04_sed.fits.sed" 2 2.56809153271452 2.18413707294121 2.30721195940049 1.43536205283009 1.3243271886229 0.73772942174147 0.493942920125242 -0.0968531946909508 -0.269907388280991 -0.34940570523316 -0.389015512727404
"t04750_g+2.0_m10p00_sed.fits.sed" 2 2.58672317587667 2.21293120934928 2.12739664554339 1.44789157393541 1.39503847355236 0.739304172086747 0.474428409534823 -0.0941139047552895 -0.269128588770009 -0.358778579653247 -0.390528199864548
"t04750_g+2.0_m10p04_sed.fits.sed" 2 2.48521363692595 2.08252007262569 2.19925837728513 1.38664612298565 1.29750004340229 0.722741841326936 0.479383461023311 -0.0954192184259881 -0.271542071502175 -0.354192873137869 -0.392403891123216
"t04750_g+2.0_m13p04_sed.fits.sed" 2 2.39018068999793 1.96304855682813 2.06002712393177 1.33324669074025 1.26697422551386 0.707367683042918 0.463770466216381 -0.0942984997521208 -0.274288468045611 -0.361545980257688 -0.397782939127715
"t04750_g+2.0_p00p00_sed.fits.sed" 2 3.13764415587401 2.92803725228487 2.71007619843907 1.84650456919642 1.58459834654096 0.84394155339794 0.570827121039002 -0.100073372140294 -0.248184689625809 -0.327379411058189 -0.360082128979592
"t04750_g+2.0_p00p04_sed.fits.sed" 2 3.0871462111915 2.77490392036198 2.85763593839526 1.76191376957261 1.50554421063885 0.844919854955435 0.590615050700819 -0.111131551394642 -0.27499420757222 -0.340398942819263 -0.38672980441266
"t04750_g+2.0_p02p00_sed.fits.sed" 2 3.29154640066859 3.11003770203961 2.86049712255166 1.96276921351303 1.63904418368109 0.876507883424665 0.600577305543631 -0.10310515355085 -0.245520806683317 -0.322772084134137 -0.356747983895588
"t04750_g+2.0_p02p04_sed.fits.sed" 2 3.26266760592665 2.95872254753952 3.01515836919285 1.87432261797348 1.56934524630056 0.883296325514884 0.624060653650069 -0.117938948513398 -0.280961937411419 -0.342958121449264 -0.391691378429499
"t04750_g+2.5_m01p04_sed.fits.sed" 2 2.88530471317181 2.59418797294322 2.60837286758348 1.64139421038174 1.43364278205573 0.811304826580702 0.588542786797916 -0.107434388787915 -0.273058800686606 -0.345400664693379 -0.387620969777238
"t04750_g+2.5_m03p04_sed.fits.sed" 2 2.74777274928477 2.44615647308724 2.47930135664016 1.55883934978777 1.38731349805148 0.782771446482705 0.560787410545409 -0.103173787854658 -0.270678383455092 -0.345862903246896 -0.386671399991279
"t04750_g+2.5_m05p00_sed.fits.sed" 2 2.73015362243806 2.4789411705184 2.28307397022847 1.56187185799378 1.44804340351246 0.767552851179374 0.515639096138948 -0.0952636633248432 -0.258675271434164 -0.344775796836899 -0.375676873668581
"t04750_g+2.5_m05p04_sed.fits.sed" 2 2.62574772094112 2.30975294077091 2.35895473121361 1.48617550848402 1.3468336398945 0.757651813561765 0.535272757451281 -0.0998825800484155 -0.269518962205872 -0.34760973579813 -0.387156963238596
"t04750_g+2.5_m08p04_sed.fits.sed" 2 2.47549459862859 2.13710907155763 2.20040097926584 1.39928190598319 1.29896551432363 0.727942267960053 0.504248810118959 -0.096406704094619 -0.269414420539896 -0.351703082954636 -0.389752293004619
"t04750_g+2.5_m10p00_sed.fits.sed" 2 2.50329049755653 2.18174012474718 2.05959474975374 1.4134703733546 1.37563591858429 0.727122737056199 0.474563683514056 -0.0931429923340943 -0.267253729388152 -0.35769641914537 -0.388907495266672
"t04750_g+2.5_m10p04_sed.fits.sed" 2 2.39425102077328 2.04067751228125 2.10715485135368 1.35355791633313 1.27363071154509 0.712431341751497 0.487079339804524 -0.0948473954049263 -0.270498530606503 -0.355354342641029 -0.392307774427664
"t04750_g+2.5_m13p04_sed.fits.sed" 2 2.29709761158288 1.92362373719759 1.98596183429473 1.30184269243485 1.24450218836231 0.695838637936845 0.467430486296145 -0.0935136917674129 -0.272504140980622 -0.360993802953558 -0.39636931998816
"t04750_g+2.5_p00p00_sed.fits.sed" 2 3.03707569591123 2.85523429003993 2.57050538733023 1.78399855138215 1.55047532153278 0.829897159928848 0.577388147720704 -0.100010829711479 -0.250636028193306 -0.332666423925239 -0.363752778596663
"t04750_g+2.5_p00p04_sed.fits.sed" 2 2.963252475159 2.67646151928922 2.678087490252 1.68794192236973 1.45999236748577 0.82735313389653 0.605194867690869 -0.110004849709732 -0.27428137014553 -0.344975674138496 -0.388011177830712
"t04750_g+2.5_p02p00_sed.fits.sed" 2 3.18205934661505 3.02206474766624 2.70387406790054 1.89110658094373 1.60052209176872 0.86070599223995 0.607220691732877 -0.103014589216514 -0.24842326046663 -0.328962898692843 -0.360799425941394
"t04750_g+2.5_p02p04_sed.fits.sed" 2 3.12975210232233 2.8437374364416 2.81908250045777 1.78602369016319 1.51496442413102 0.861147097382485 0.637203812879378 -0.116238281876463 -0.279410459961966 -0.347394014492693 -0.392234485882547
"t04750_g+3.0_m01p04_sed.fits.sed" 2 2.79414086744713 2.52780280767691 2.48811561433233 1.58704116133296 1.39887380125935 0.800020670247712 0.616063885706971 -0.106468555766362 -0.27183885626301 -0.346758486653975 -0.38747994382252
"t04750_g+3.0_m03p04_sed.fits.sed" 2 2.66400768099889 2.3936395727149 2.37590479417865 1.51480966219251 1.35814983135639 0.774318885927201 0.587770415564101 -0.1026482295864 -0.269976141897665 -0.34736071367368 -0.386996772490512
"t04750_g+3.0_m05p00_sed.fits.sed" 2 2.669695900725 2.45515867428221 2.22472413114669 1.52759705484874 1.42954838849221 0.760269658787465 0.529918623723646 -0.0951155518707054 -0.259428539575907 -0.345967460982664 -0.376962016299402
"t04750_g+3.0_m05p04_sed.fits.sed" 2 2.54974818859396 2.27034478353225 2.27209785068627 1.45139212567654 1.32265427802098 0.751184611352265 0.560470928036331 -0.0994921380695146 -0.268980944946385 -0.348895539952217 -0.38749196227419
"t04750_g+3.0_m08p04_sed.fits.sed" 2 2.40906166758037 2.11234260676193 2.13505555182402 1.37376414391955 1.27939876154869 0.722541555851812 0.525091689536588 -0.0960731717014198 -0.268934166590313 -0.352538957041332 -0.389918483067753
"t04750_g+3.0_m10p00_sed.fits.sed" 2 2.4547622600652 2.17661230646846 2.02820528280366 1.39261056355645 1.36593569651495 0.720928994165291 0.483419257990946 -0.0924929675440893 -0.266272720009056 -0.356626090517942 -0.387935886430284
"t04750_g+3.0_m10p04_sed.fits.sed" 2 2.33230193987575 2.02292329759314 2.05451724933978 1.33271292889158 1.25700844893046 0.707521062793738 0.505089820687793 -0.094435496106243 -0.26978801480422 -0.35556549679567 -0.39203921612215
"t04750_g+3.0_m13p04_sed.fits.sed" 2 2.24013591250665 1.9126986004592 1.94987984060399 1.28545524440089 1.23128035276566 0.69076142766955 0.48084116093041 -0.0928992582605233 -0.271310102126044 -0.360109948809303 -0.395199394675195
"t04750_g+3.0_p00p00_sed.fits.sed" 2 2.95833362975465 2.80037860812733 2.4770982839062 1.72937455700889 1.52237737818729 0.819733605955328 0.595932041105776 -0.100076527997523 -0.252858809710553 -0.335699311967524 -0.366508533721579
"t04750_g+3.0_p00p04_sed.fits.sed" 2 2.86840374358687 2.60274819881973 2.5500208164691 1.62732139103532 1.42158195601766 0.813967970390514 0.632383517922833 -0.108709816451906 -0.272725777296593 -0.346166622458639 -0.387498899752089
"t04750_g+3.0_p02p00_sed.fits.sed" 2 3.09580944852602 2.9529266894104 2.59525912296196 1.8273837303616 1.56812979630437 0.8486710407727 0.626576768140026 -0.102938743478589 -0.250772861032821 -0.332234403014127 -0.363421533857455
"t04750_g+3.0_p02p04_sed.fits.sed" 2 3.03530189175034 2.76184647654766 2.68104382125721 1.71744104933968 1.47344728319233 0.846217743867903 0.668735039611434 -0.114605537483712 -0.276341818317569 -0.346868613996904 -0.389687816414657
"t04750_g+3.5_m01p04_sed.fits.sed" 2 2.73964949857711 2.4934025364097 2.4212372041783 1.55091078381079 1.37801190798159 0.797562346869391 0.662157253481482 -0.106199600972516 -0.270612674087801 -0.346090151396062 -0.38655676346572
"t04750_g+3.5_m03p04_sed.fits.sed" 2 2.61437082932176 2.37100821504492 2.32241125997939 1.48630916947574 1.34068059972123 0.772806404542401 0.631041516525897 -0.102331487205795 -0.268650870970838 -0.346293807938032 -0.385793659775779
"t04750_g+3.5_m05p00_sed.fits.sed" 2 2.63876450868097 2.454022269753 2.20437027445909 1.50422978400555 1.42037135691936 0.758608258924554 0.557269871404749 -0.0952087966303523 -0.260235795153413 -0.345951283500519 -0.377801990276886
"t04750_g+3.5_m05p04_sed.fits.sed" 2 2.50459340579039 2.25700176167359 2.22924619108274 1.42906761361296 1.30753746886388 0.750070149389259 0.599144673493015 -0.0991967357313683 -0.268072373584907 -0.348243436785104 -0.386780839536613
"t04750_g+3.5_m08p04_sed.fits.sed" 2 2.3732160628653 2.11318922868121 2.10928800104504 1.36054425235592 1.26891366391862 0.723085113495287 0.559597618986366 -0.0958909906548939 -0.268198858830658 -0.351706317041241 -0.389134591326346
"t04750_g+3.5_m10p04_sed.fits.sed" 2 2.30147456038664 2.03058395777524 2.03806304340075 1.32385794952892 1.24887792509849 0.708443604565787 0.535964583697826 -0.0941799681603968 -0.269028346182573 -0.354372834313502 -0.390915155471369
"t04750_g+3.5_p00p00_sed.fits.sed" 2 2.91018437325431 2.77075030698434 2.43061067448223 1.68655802058424 1.50478415047646 0.816055414202502 0.630780506900443 -0.100493040815039 -0.254861520402002 -0.336712799128939 -0.368349644962045
"t04750_g+3.5_p00p04_sed.fits.sed" 2 2.81170292607663 2.56169260895907 2.47613427885755 1.58680691597808 1.39854721419142 0.810751874810904 0.679140475121919 -0.108431946336374 -0.271833750477491 -0.346145289040251 -0.387147460197241
"t04750_g+3.5_p02p00_sed.fits.sed" 2 3.03980409618582 2.90859864125387 2.53554918729917 1.77563603977501 1.54671022398303 0.843916288197306 0.6636444013931 -0.103540841135697 -0.253486355653962 -0.334071928767102 -0.365885807530482
"t04750_g+3.5_p02p04_sed.fits.sed" 2 2.9750178494939 2.70821523763684 2.59484696880787 1.66605940318407 1.44456745678111 0.839463238621867 0.716026142442182 -0.113672398993714 -0.274724073200375 -0.346456555209116 -0.388616153392618
"t04750_g+4.0_m01p04_sed.fits.sed" 2 2.72118791858114 2.48905508387755 2.40191610726739 1.53176563892746 1.37143747337667 0.803146949131708 0.7242547374926 -0.106551249116826 -0.269900202828168 -0.344683441341125 -0.385778305262228
"t04750_g+4.0_m03p04_sed.fits.sed" 2 2.59886018097896 2.37596513855001 2.311699147672 1.47307365758655 1.33583314481499 0.778860730577712 0.689784668564307 -0.10256800972379 -0.267887494297341 -0.344655024448464 -0.384798000608043
"t04750_g+4.0_m05p00_sed.fits.sed" 2 2.63906352093149 2.47560479380801 2.21707157216967 1.49284742990879 1.42101013002732 0.763482628225177 0.600124947607775 -0.0956689829983404 -0.26111050384079 -0.344868072354956 -0.378151047118536
"t04750_g+4.0_m05p04_sed.fits.sed" 2 2.4935333852921 2.27123171956379 2.2263422468595 1.42166384000919 1.30489825963267 0.757131558468764 0.654659012272461 -0.0995740365144897 -0.267427994964187 -0.346564633968811 -0.385822987429016
"t04750_g+4.0_m08p04_sed.fits.sed" 2 2.36937218930691 2.13934087920863 2.11718548670331 1.35963167410719 1.26843158288602 0.730261211631003 0.609257738096282 -0.096051119232115 -0.267544657978888 -0.349487329703607 -0.387451911050206
"t04750_g+4.0_p00p00_sed.fits.sed" 2 2.89323415370913 2.76454672157278 2.42489615503879 1.65674700398943 1.49879154997019 0.819419011187975 0.68191296378987 -0.101537089344248 -0.257297923127453 -0.33707918472188 -0.370454742426105
"t04750_g+4.0_p00p04_sed.fits.sed" 2 2.7933076628885 2.55312381823079 2.4526523286876 1.56514470292807 1.39181042826007 0.816754000450587 0.743551378219387 -0.109030796830112 -0.271501175939868 -0.345254049979154 -0.386882138374588
"t04750_g+4.0_p02p00_sed.fits.sed" 2 3.01720210244223 2.89052808988537 2.52136774024875 1.73853110963557 1.53896428829748 0.846959585119698 0.718115351736593 -0.10492899631631 -0.256619666663056 -0.335031304995525 -0.368512880074924
"t04750_g+4.0_p02p04_sed.fits.sed" 2 2.95166008011297 2.68621173546782 2.55787216185038 1.63622645288437 1.43470954189984 0.844216173307906 0.780179395694446 -0.114513362199808 -0.275426970102778 -0.347426621338315 -0.390161379141048
"t04750_g+4.5_m01p04_sed.fits.sed" 2 2.73767633052663 2.51228032580698 2.42168380514666 1.53002844148062 1.3811313075285 0.817958590050296 0.801383195391345 -0.108116847452777 -0.270231424219972 -0.343260501662641 -0.385654709059949
"t04750_g+4.5_m03p04_sed.fits.sed" 2 2.61858840974249 2.40828112690325 2.33837227837599 1.47653614281769 1.34607667585756 0.794111818092247 0.764251017915782 -0.103946547340257 -0.268083878161704 -0.342842093817993 -0.384230639310736
"t04750_g+4.5_m05p00_sed.fits.sed" 2 2.66806254147175 2.51700382455268 2.25791503668297 1.49360700439575 1.42878139855375 0.774969599512552 0.658629839205858 -0.0967948435565162 -0.262162707946082 -0.343181542644331 -0.378279284069123
"t04750_g+4.5_m05p04_sed.fits.sed" 2 2.51573824982401 2.3111906306207 2.25830596461365 1.42871731714851 1.31438488788244 0.772068201018456 0.725978584964444 -0.10056542653799 -0.267257049546927 -0.34404418011701 -0.384449185822078
"t04750_g+4.5_m08p04_sed.fits.sed" 2 2.39478346524491 2.18799558521432 2.15401795933096 1.37069667941142 1.27641305844007 0.744359091207876 0.674332738354565 -0.0968280646913939 -0.266866415974889 -0.346592447566444 -0.385494717438462
"t04750_g+4.5_m10p00_sed.fits.sed" 2 2.49265222191966 2.29552219141569 2.09733580094821 1.39634003564682 1.37982186708873 0.737537634826523 0.581634002145094 -0.0930584503498011 -0.266006623852526 -0.35135226550755 -0.385259823497961
"t04750_g+4.5_m10p04_sed.fits.sed" 2 2.33054498475293 2.11600830599863 2.09067990384504 1.33998799869858 1.25677624771092 0.729199077009262 0.641136660584429 -0.0950093287331626 -0.2675244523464 -0.349279898981116 -0.387186651740755
"t04750_g+4.5_m13p04_sed.fits.sed" 2 2.25614532132681 2.02487521646009 2.00681769867524 1.30546796621011 1.23558188776617 0.71223078005459 0.596727568550719 -0.0930681527455164 -0.269127332997996 -0.353794895693014 -0.390133573965798
"t04750_g+4.5_p00p00_sed.fits.sed" 2 2.90932155735673 2.78061940719429 2.45420809932207 1.64349514419414 1.50636199814194 0.831334149491177 0.749685314325198 -0.103563330927201 -0.260254911660596 -0.337139734070419 -0.37289624113393
"t04750_g+4.5_p00p04_sed.fits.sed" 2 2.80830133795545 2.57136543843903 2.46887754873027 1.56030168234293 1.40108858385291 0.831285564852756 0.821413840733925 -0.110804408456978 -0.272119383654847 -0.344366104750435 -0.387362367817801
"t04750_g+4.5_p02p00_sed.fits.sed" 2 3.02695710015284 2.8948185738487 2.54347657606546 1.71776398438838 1.54566386887193 0.858396778895248 0.788344557819656 -0.107305253647631 -0.260270535307939 -0.335737627859451 -0.371722447820119
"t04750_g+4.5_p02p04_sed.fits.sed" 2 2.95945338937722 2.6905965796041 2.5613979085861 1.62296430480936 1.44122127509669 0.857670633697992 0.857200652618097 -0.117097083584973 -0.278004856697542 -0.349385858134731 -0.393587900809031
"t04750_g+5.0_m01p04_sed.fits.sed" 2 2.78110202270282 2.55642296448939 2.47182699984457 1.54314075562105 1.40638199332125 0.841103181928425 0.889634652459662 -0.111441150536464 -0.272156136148055 -0.342619150291732 -0.386890920610796
"t04750_g+5.0_m03p04_sed.fits.sed" 2 2.66697518554607 2.46263793383498 2.39551147201639 1.49449392564152 1.37216912354779 0.817504596636198 0.851113721405895 -0.106666122244931 -0.269313739700173 -0.341132459450378 -0.384308385990856
"t04750_g+5.0_m05p00_sed.fits.sed" 2 2.72789797040794 2.5789383008464 2.32577066807786 1.51181330911564 1.45395452205626 0.795341208242057 0.732937916258045 -0.0989829830789404 -0.263901128884136 -0.341491273288952 -0.37866425519384
"t04750_g+5.0_m05p04_sed.fits.sed" 2 2.56753205024754 2.3734956341231 2.32007643701723 1.45067741520852 1.34011991506826 0.795296735505438 0.811784324420721 -0.102856639052767 -0.267774101658226 -0.34142905513378 -0.3834105123412
"t04750_g+5.0_m08p04_sed.fits.sed" 2 2.45152418459967 2.2585887871882 2.21918810740348 1.39785870901851 1.30177451037585 0.767649687445932 0.756664934458207 -0.0986365534170091 -0.267298571371583 -0.343887616210459 -0.384185580138926
"t04750_g+5.0_m10p00_sed.fits.sed" 2 2.56213556605066 2.36988420260791 2.16431524413846 1.42634711797849 1.40978182098377 0.759243122941029 0.642705650102933 -0.0952882521541412 -0.26871107552914 -0.351576754508898 -0.386542725603839
"t04750_g+5.0_m10p04_sed.fits.sed" 2 2.39037353016808 2.19003910039164 2.15612211068257 1.37021222536747 1.28202446565166 0.752658480998939 0.719780951589286 -0.0967078334353246 -0.268139129298163 -0.346941279733137 -0.386010619073211
"t04750_g+5.0_m13p04_sed.fits.sed" 2 2.3204743740118 2.10095657073651 2.06877618233061 1.34085114596568 1.26159656803058 0.736054253736732 0.665550637710986 -0.0951165890487289 -0.271071100953336 -0.353443326427261 -0.390446595253046
